,ETkc,petsum,aetsum,aetimsum,petimsum,kc_mean,irr_frac
2001-01-01,0.005861348275612255,0.0069195183130588925,0.001985547636463481,0.003268079956054688,0.011379870703125001,0.58950543,0.5847298602853745
2001-02-01,0.006810831733882472,0.009484717671935905,0.003917956338511201,0.004765679736328125,0.01143198017578125,0.6261888,0.5847298602853745
2001-03-01,0.012815861178127032,0.01800084295638521,0.006648903033333456,0.0080289896484375,0.021666150000000002,0.6662441,0.5847298602853745
2001-04-01,0.011520496848082033,0.016170804612133306,0.004665014802495683,0.005733269824218751,0.019904308593750003,0.6961958,0.5847298602853745
2001-05-01,0.023303536869639,0.034581972569660654,0.004679123735607644,0.0056064603515625,0.042027117187500004,0.76742965,0.5847298602853745
2001-06-01,0.017780881115030983,0.024561078704949953,0.002184061395092866,0.00259785,0.029860017187500004,0.8622543,0.5847298602853745
2001-07-01,0.027539856287896614,0.03591676618372325,0.0039569590570401,0.0046650603515625,0.0436779,0.90722156,0.5847298602853745
2001-08-01,0.02712316398407586,0.034387847854257574,0.002740316435168824,0.0032420700439453123,0.041832900000000006,0.9546288,0.5847298602853745
2001-09-01,0.023301792131985657,0.02905113287618094,0.002633719095509119,0.0031212900878906254,0.035352270703125,0.969884,0.5847298602853745
2001-10-01,0.011767135164866929,0.016089356152513154,0.0016172952174400982,0.0019525500000000002,0.019907820703125002,0.844669,0.5847298602853745
2001-11-01,0.005978765699716165,0.00890730720436865,0.001989410362477818,0.00249416982421875,0.0113284810546875,0.6718796,0.5847298602853745
2001-12-01,0.003656341407422573,0.005851448381053774,0.0018421364397023289,0.002268,0.00718398017578125,0.5667402,0.5847298602853745
2002-01-01,0.004335904026919135,0.007158367715129286,0.0020944444475876713,0.0025175698242187504,0.0086103,0.58950543,0.5847298602853745
2002-02-01,0.010165580735257078,0.015210618919188117,0.004251872151497674,0.005304690087890625,0.018843841406250002,0.6261888,0.5847298602853745
2002-03-01,0.011819885030770829,0.01805161559738936,0.0049310141657279176,0.005958,0.021643737890625,0.6662441,0.5847298602853745
2002-04-01,0.011873723158575147,0.017818964497078878,0.004074047678341223,0.00493136982421875,0.021485341406250004,0.6961958,0.5847298602853745
2002-05-01,0.02134997960973727,0.031225014903533747,0.004844705044467032,0.00576603017578125,0.0378459,0.76742965,0.5847298602853745
