,p_prism,p_gpm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,pet_modis,pet_gldas,pet_tc,pet_nldas,pet_gmet,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas
2002-04-30,0.03119997699373808,0.05656320186482732,0.026102946092993,0.042818427559843164,0.03655858593330127,0.10677720224766105,0.212429399263117,0.05675486499974222,0.13598395738252195,0.488938791829263,0.8963664321855652,0.4983022403465362,0.7325335342865601,0.467133536593316,,,0.04246742945390431,1.5145702383013553,0.0034662414597960785,0.0011078660540963501,0.00033578044823927446
2002-05-31,0.015703805522568965,0.03777754178922891,0.02365256683791748,0.022829466906079184,0.022719416553517894,0.12646504965474958,0.15461164493884078,0.024555689792248505,0.06556671846029902,0.8589126022604932,1.284871271188771,0.7107930792520243,1.1143146504848462,0.7207792679272881,,,0.03694789578551216,1.3742990464157496,5.595750574901961e-05,0.0010166550624571443,0.00011741499378030119
2002-06-30,0.0038032382103024382,0.00597445931627524,0.0,0.006078056685836225,0.00699442457561904,0.12644228472084298,0.07297258552416959,0.005189837518889172,0.028104570940807767,0.9879584389512293,1.577406673467613,0.8287256083006629,1.3456687221416839,0.8334725774473366,,,0.03253665045805177,1.2630255228107385,0.0,0.000899162943021022,5.4588477476720244e-05
2002-07-31,0.0,0.0005630057956046591,0.0,0.0022296149804371065,0.00047465078310618755,0.11272425205131874,0.02792836560900666,0.003849612559538374,0.00902887197706884,0.9721224264939134,1.607482675650354,0.8438983469002619,1.4538544533045346,0.8537422132624893,,,0.02829958091996863,1.1997935933711559,0.0,0.0008892290008376453,3.77771077149939e-05
2002-08-31,0.0,0.0006311709194907426,0.0,0.003158843092141687,0.0008529215128519507,0.08746939343073178,0.011947358802931116,0.00324507164051379,0.004050652355592289,0.8865300153606019,1.454020517842168,0.7594986928737759,1.2898595945505371,0.7390917154294863,,,0.02596198808756706,1.1665789494989038,0.0,0.0008629752024102411,3.7584186903180864e-05
2002-09-30,4.885642695850636e-06,0.0012603491756149007,0.0,0.011585122689312149,0.00010234220350814247,0.07512899242279754,0.006918019291330789,0.003093844933599996,0.002352058995474868,0.7662441609532682,1.1457031773029374,0.5757595420783796,0.9707332263084464,0.5588498986327777,,,0.02400850657320157,1.1496017518989956,0.0,0.000814993078174369,3.8261304035384974e-05
2002-10-31,3.5825704704298906e-05,0.003914740759253333,0.0,0.02059985916598676,0.00016429627851141323,0.03695658992207198,0.004262457328245407,0.0025757955155477825,0.008533994430895982,0.35278747019425266,0.7865839857489973,0.3595732704655597,0.6825299184231525,0.35191486499228714,,,0.022164380140724707,1.1425535464101588,0.0,0.0008240374119085437,0.0001223539709615007
2002-11-30,0.16473029868099837,0.2574145876873603,0.19168163735466523,0.15158698187197783,0.3178117369511363,0.042876782052551805,0.05257137073193277,0.16246389188145166,0.05450445181931049,0.27682033647863746,0.43339349796765186,0.20953637064970962,0.3209423474885058,0.16967883826563304,,,0.028754372595551372,1.2763469843707351,0.008652792434670585,0.007132607983151729,0.0047176033366643205
2002-12-31,0.15487331228055848,0.2588512862029107,0.19741977388347934,0.1651436947771706,0.3559481859788254,0.05212843435029694,0.06292782770467385,0.11562516353866495,0.06918413355722573,0.18452086787616448,0.19966405112226315,0.11562516353866495,0.1911599841331949,0.11176289541477118,,,0.0775551334026541,1.5089447835997198,0.009112532806207854,0.005269439025849989,0.004542686556831435
2003-01-31,0.02379611395710782,0.02715605836001165,0.020122247870632316,0.05111999480454666,0.023441723384038493,0.034060180625774296,0.0825113191043316,0.029370257145527573,0.06878618009092127,0.13376765161351634,0.3297260954420094,0.14367029833648148,0.22238694140146423,0.11693013122970373,,,0.06351060093931922,1.6716257180731968,2.516115294117647e-07,0.0008683829462404062,0.000624304718261827
2003-02-28,0.12650915040846805,0.21893052488294584,0.14750263673569647,0.17473649697793928,0.21575610370205278,0.11975776559287762,0.1316109218067171,0.15314869677468437,0.11930280736326407,0.3339155283138254,0.38904313794612483,0.18609279768622236,0.28628212559978267,0.17649041030255422,,,0.06282017150775215,1.7216138392112867,0.007977519611733331,0.004112561323390747,0.004667394645254929
2003-03-31,0.06566102492533939,0.11035784865016758,0.07499688727222256,0.08227804848918367,0.11959451980008685,0.1435194920439855,0.23790111978601242,0.06930127345511049,0.1580406666845589,0.4798265364890595,0.6169994791014246,0.3827118760881793,0.49961598614127417,0.3525850860846822,,,0.052729286996931767,1.7337611706453648,0.0035829659582431368,0.003169540217483912,0.002065190815345294
2003-04-30,0.13963211190314884,0.20754460381007148,0.15979341245585882,0.11621938346780762,0.20302669642467347,0.0996515677631468,0.24793740616661017,0.17773074920839724,0.1312622668949876,0.40968968669878836,0.7007545581026674,0.4377732261115063,0.6120913082301271,0.38888803813781914,,,0.04748724662753882,1.6718346174075243,0.008782066485411764,0.0028441230164152898,0.006530621514384803
2003-05-31,0.08495938472851246,0.1027822678992901,0.08607398340209384,0.04555786766465731,0.10425202616579518,0.12074646619445435,0.28224558636949737,0.06566466409260686,0.11202218924226248,0.7930180430567859,1.1452740144778923,0.6821320057763003,0.9887817762263948,0.6605717798999333,,,0.041636876050271374,1.571960539643968,0.0035561266377333325,0.001618338449716602,0.0005914739013103163
2003-06-30,6.256419366643924e-05,0.0006471860622275019,0.0,0.005069070002068161,0.001194693299452507,0.12065813621770069,0.15681839291544408,0.004961558402500293,0.033139363971428915,0.963861183266933,1.3957172645908091,0.8091385771289046,1.327861525173532,0.8085235836565894,,,0.034784122333866664,1.3613124535571965,0.0,0.001038472696979233,3.5455926586398915e-05
2003-07-31,0.0015163864837088705,0.017427521008649426,0.001092118171263988,0.003008913626612353,0.024855389080532114,0.08091043664059035,0.0705394151166101,0.004376305413379133,0.012119275571396158,0.9342465501780917,1.5027290805638613,0.8568178599304922,1.4798846442900795,0.8705208430541325,,,0.030217607485239217,1.2465479849780738,0.0,0.0009345130648090662,3.549410934976053e-05
2003-08-31,0.003953358811624567,0.01657069966493926,0.00016518505174267464,0.003530750837566762,0.02170317960668208,0.12964730057904095,0.0537387118508549,0.0057349655668202425,0.007094734991488935,0.9128985756606864,1.3911333056750528,0.7350987263868429,1.3029856527992438,0.7245399069060434,,,0.02716901111607216,1.208276965868614,0.0,0.0008619101414256844,3.5710285925297147e-05
2003-09-30,0.0018318095047862783,0.007292962218876903,0.00025510283083363133,0.013188827683680855,0.004554687232186048,0.08346726196958061,0.019595430908270796,0.004636962105040184,0.0037977402441121797,0.7740359574576874,1.1635832566278297,0.5703386113968714,1.052483454929408,0.5847144543502039,,,0.024955781077433726,1.177992465774145,0.0,0.0007786223346560513,3.7041110027932e-05
2003-10-31,0.00017848765267712067,0.0038218890066475117,0.0068134384234932064,0.020991386545122483,0.002340460542171223,0.04012602396288065,0.007062627943032024,0.003578570329724805,0.0029155421652653623,0.5003684813469877,0.8835490616927093,0.41320625512326403,0.7547027182360474,0.40758930920032466,,,0.023128996877251767,1.1628745443162294,0.0,0.000770181316525691,4.241711125687534e-05
2003-11-30,0.056836969687351684,0.0837266560964935,0.049215157754111304,0.07586680916739724,0.08416890253960621,0.061796356564331696,0.02933137224834912,0.06684879235887954,0.039687571705646185,0.31524712449650066,0.3414852272112032,0.17952465808018195,0.3264611364149749,0.16960949964722977,,,0.023061646144853336,1.1846340465033012,0.003562379085631372,0.0011306430884732714,0.0014056740835066085
2003-12-31,0.18548942265583318,0.272716199664531,0.20697470967124718,0.14837703511691666,0.2793022772899886,0.04076168581363157,0.049565046693235144,0.11950328773852066,0.059902722931462156,0.17456329238578977,0.19347993709878816,0.11959239452660347,0.21007637114102604,0.11530409194684133,,,0.06143871895391373,1.3205595881462593,0.00879429661400393,0.004465095456176202,0.003931680613588752
2004-01-31,0.09345840403434545,0.10742873582532911,0.07808377485433418,0.1180495523811399,0.11091332481741166,0.046692716107221276,0.05772984793832074,0.08005899823803929,0.07232599596002823,0.1813039802229776,0.2161502140986863,0.12333419031745409,0.2312519093017539,0.11258099245428181,,,0.057867422779030606,1.5588414974801004,0.0038537791680941158,0.0018187415461111607,0.00308568327517778
2004-02-29,0.21212813063463656,0.30656567275117036,0.23392545191193492,0.22676872828117695,0.4042239011240412,0.10534081444468431,0.08494452428996781,0.1731866944976109,0.12089372389847806,0.27580252357903706,0.258952273567073,0.17398329213854064,0.26957892520729937,0.17573923881363984,,,0.08161330044325649,1.6384020212820967,0.010611230599337261,0.01514710622872326,0.011205440559849537
2004-03-31,0.05113579730543494,0.0630979936362792,0.04919879060671036,0.07338482266945168,0.03428196950657387,0.17526750972673386,0.27030713154977454,0.06015614458400922,0.20131567298162728,0.6122184637787161,0.6877968779230275,0.4082938388430662,0.5658512651362659,0.3921662994178671,,,0.06289524410327844,1.7218154151031162,0.002719951861470587,0.0017019217306968948,0.003164707803597772
2004-04-30,0.013869078070527572,0.0225584493139123,0.014740701726499134,0.025907371979580315,0.022150057460126913,0.12135119006613346,0.22940917958102236,0.02153346331086037,0.10563113226172173,0.7764079927098587,1.0106911925142847,0.5379556365256163,0.8930289479786182,0.5622817496561844,,,0.05077724265050354,1.5125589677351496,0.0,0.0013797523233482984,0.0001397939480042636
2004-05-31,8.093210423229207e-06,0.007291594031701309,1.3681190138077737e-07,0.014767489123947954,0.008476045174733668,0.08288461779247483,0.12548622893666,0.010197983677795225,0.03382436680444201,0.6306013754167761,1.282572148894409,0.7559291696303835,1.2108440515089276,0.763764469610113,,,0.04330491173345883,1.34223007861631,0.0,0.0011316879710113112,5.1065827945804045e-05
2004-06-30,0.0,0.0005545448534873311,0.0,0.00510593162194049,0.00026402906433372703,0.13496121318215623,0.0549907245284155,0.00692463769644882,0.013101258861890895,0.9541871582034696,1.4385223599127215,0.8138956225071284,1.3971735924582194,0.8387217557432727,,,0.03711152586591373,1.247155963406212,0.0,0.0009535548755137331,3.339419341578752e-05
2004-07-31,0.0,0.0015002017708065063,0.0,0.002258458411744919,0.002665949412731502,0.11888260934249197,0.029384794262960635,0.005209921227836406,0.00714833898767075,0.9797757239877999,1.4792466291355693,0.8455290291412229,1.4135249976294693,0.8144637245279147,,,0.032046007339770984,1.1955252691694276,0.0,0.0009092997838209152,3.362286131766195e-05
2004-08-31,0.0,0.0020211199662449565,0.0,0.0031593733900318454,0.0021875969192011236,0.0887600598144639,0.015383382659988112,0.004358277113827837,0.0033443750816646105,0.9102201711750159,1.3353168358242293,0.7484708072647618,1.3009620714136814,0.7451621452046988,,,0.028509798171909025,1.162979839715006,0.0,0.0008617761837849721,3.307793382536683e-05
2004-09-30,1.0857908895308594e-06,0.001548381206951823,0.0,0.012201890440046152,0.0006324750398863885,0.06170866548116856,0.007762112151461697,0.004759133563616051,0.007163843584851272,0.7704466079208299,1.1180604391220803,0.58076792254739,1.025769673185995,0.5579465118831467,,,0.026199690738346666,1.1452436572754934,0.0,0.0008012410297748952,8.15519983720882e-05
2004-10-31,0.16273631441168007,0.23861322855960618,0.17962652222986758,0.12966699269449386,0.3108795192152659,0.07415739434299971,0.035576809112616244,0.17237913677900096,0.035324189204239916,0.4526414699311816,0.58092694318524,0.348731119738102,0.6038049832312138,0.3173910462123479,,,0.025076699475727063,1.2081347694852038,0.009053152800392166,0.006742598430285649,0.005260157793035296
2004-11-30,0.05972664007858821,0.07643164733821528,0.05582918614119686,0.04330774689772568,0.07661718651264209,0.05401494542446003,0.06668243480398456,0.08156111243154632,0.05083542599263617,0.20878043623917994,0.30594306787356007,0.1756430483545085,0.29004815811338847,0.13842320432836724,,,0.025920449432395295,1.4188505585840172,0.004242806514525495,0.0008711253358955613,0.000572100519513135
2004-12-31,0.1571860702006612,0.25818153932343896,0.1710678209130597,0.1382181320320396,0.4314825272684973,0.026472113821271345,0.05169302929726268,0.12591065301325022,0.05849047135971077,0.11187102885924238,0.2253342519287462,0.12591065301325022,0.1936077929200431,0.09930168693619293,,,0.12398955124816312,1.4907835975941168,0.01309578128336078,0.010019681259786821,0.0034078591689078396
2005-01-31,0.29597186428492256,0.4058759717814971,0.30330629829911193,0.31600376689591986,0.5177298598072726,0.05365078760832299,0.07017526336135381,0.10723631222959905,0.0988990993311198,0.0999951280904126,0.151730637483835,0.10723631222959905,0.1889964065596956,0.1022602519012487,,,0.2467134748190118,2.0614113154670055,0.01371372621938039,0.03464966316622954,0.008424326856816452
2005-02-28,0.12620030872547003,0.25885094362665134,0.18326524266730906,0.15777023829228323,0.3300496558255817,0.11356397344155032,0.14973491708978204,0.16280773233985968,0.1485321573424724,0.22384616836766635,0.30497681679039246,0.16632944685760429,0.2568389862695889,0.16553579402143107,,,0.2485181670118902,2.1674602565197283,0.00893904721233334,0.05215124328341406,0.0027225420825853766
2005-03-31,0.20556551273365323,0.2574948182407534,0.23932844593062885,0.17776416827260938,0.2650337536895686,0.16966029288298304,0.25427272261599665,0.22614476500716518,0.19304126526022425,0.450035100722734,0.5072567514260942,0.33298684886430213,0.43598670304037956,0.30082956172224146,,,0.17381673071314827,2.166632702516952,0.007625723216125492,0.06643968536000316,0.008617677158129182
2005-04-30,0.07111275401371535,0.10524683355719444,0.06587268060020011,0.07566398091615134,0.07758964294908641,0.1340081731090456,0.3167183121851919,0.15706870798006872,0.21611422112367223,0.45447437453099415,0.748671554946092,0.4932654567066297,0.6003409429513553,0.4339198642113761,,,0.10961731599661179,2.054727486187935,0.003553039790478431,0.031970598086839955,0.0013734629982242613
2005-05-31,0.120368841466639,0.1663490923705951,0.1433312557290334,0.06778664137336296,0.11710658221979571,0.16363147009785325,0.3471497094239695,0.1353448493042843,0.17074780187239116,0.7790217676706253,1.0728400317680369,0.7003748936401863,0.8986588687004392,0.6466448163296332,,,0.08284546886555609,1.8728552738559046,0.004583670889129413,0.015149564566253129,0.001423134081447683
2005-06-30,0.0,0.0008841851292409822,0.0,0.005047608462879286,0.008057694058152159,0.1511967453415843,0.24357152339681976,0.023168453302385768,0.06402903887075893,0.9293653987487105,1.2578222661929765,0.7850159919632619,1.1665816544834464,0.7335011914990481,,,0.06502597237579294,1.6106623098568087,0.0,0.009120582748146842,2.7330068305549836e-05
2005-07-31,5.098208247976532e-05,0.0010334493616377077,0.0,0.0022269985054264806,0.0016349120600294787,0.07049222044956442,0.10940107338462819,0.014919928581552945,0.02210177445994283,1.0084411654913132,1.512900770126588,0.8614806622248202,1.4963560304973016,0.8789118681409933,,,0.053547638952257254,1.4214033474590761,0.0,0.007654015554580877,2.653764236930097e-05
2005-08-31,1.0954650880361795e-05,0.008530588129647798,7.627028236409414e-05,0.0038251331287036446,0.011123672515373348,0.08729696730120425,0.04450752902395081,0.01146363707238438,0.011349641067449949,0.9081381031638011,1.3536345310792328,0.7464506144760981,1.3580236895911233,0.7989111334926334,,,0.045983295185618826,1.3416460579476286,0.0,0.0066916778809440434,2.7759140192670745e-05
2005-09-30,0.001490267704021054,0.019888642008050104,0.002431557236574919,0.013004244929867593,0.02726968700647601,0.09226362576106541,0.02876611501422374,0.019981335771836733,0.003995921660442942,0.7434577593675251,1.0150553268353295,0.5491487263300375,0.9387115068929031,0.533411485273899,,,0.04056882703380079,1.304271093442245,3.3267525137254906e-06,0.005920517507329962,2.6534352917610358e-05
2005-10-31,0.02002630724088278,0.03855304859006332,0.00989129814212368,0.03677134617270374,0.04937277856824586,0.05330382433174832,0.03841832681000082,0.06395155938787107,0.01877241089459532,0.3992679769508939,0.7149459752477891,0.38071637476933334,0.6739681601796901,0.358353195474499,,,0.03624567293269334,1.3038862248528085,0.0034958869973607844,0.0055676006342075075,0.0003887468341940159
2005-11-30,0.013071709695504592,0.026847389970621326,0.011811739420251127,0.04434356296140923,0.04864747797845217,0.037753900747849865,0.03635835402091203,0.020997805386583336,0.038452456381297025,0.3264287652882281,0.4294717877321765,0.21457305087652515,0.39225761962443145,0.19418558391013052,,,0.03263401112957491,1.3271178367638936,0.0,0.0051784141217043455,0.00046661395028658065
2005-12-31,0.11631314600054121,0.23248703543106217,0.17103845308670454,0.15649048092836387,0.31249029445007886,0.015187707909202281,0.05190598927693385,0.11656214562290866,0.04641783467997548,0.09282399203247577,0.23277920225858026,0.11693160444856078,0.21921832767769237,0.11017929857412041,,,0.07395509201899923,1.4307980662664934,0.00950232365742746,0.01280935386047162,0.0017808158758946247
2006-01-31,0.32484457077284856,0.36262240110152116,0.2767761006396522,0.2297401931009069,0.28119544457719176,0.049153284420469616,0.07491157333207611,0.14424680049240432,0.08706728852042772,0.1462354139678345,0.22679071819413255,0.14424680049240432,0.22701911983202447,0.1284501515788988,,,0.1563060927668706,1.8174504485197243,0.0130837592592745,0.01508424995804853,0.019997555264297754
2006-02-28,0.03672441279319715,0.10532841718208046,0.05405336588489601,0.06753867137537298,0.18040333715843448,0.10057268456112205,0.11754849461936127,0.09475259755238258,0.08178190837950287,0.35319491048269164,0.3920525121789775,0.21761658817025728,0.3102015663495222,0.195729111225091,,,0.11623927174284548,1.7591260982732932,0.003527044550741176,0.008720091982242344,0.0009537889396870242
2006-03-31,0.2818332005425522,0.36520249723731285,0.3438225311127245,0.2542077216892198,0.3790006500157678,0.10993471556658573,0.17349039339095534,0.21585395306767102,0.1497966047574453,0.27438591869896095,0.3609792062317446,0.2788276085468741,0.37659993845727746,0.24322160887271346,,,0.11171451412078433,1.8753726252093015,0.010716334770141183,0.02116669642224107,0.007949865421976102
2006-04-30,0.344677168739195,0.37447886735412667,0.313980110398669,0.24398705741210888,0.39717717146365933,0.17594860050204064,0.27299940649100374,0.30748544920477533,0.24447617403340102,0.42316137484815025,0.5210442523542239,0.4301360334624456,0.5249378150105732,0.36197286794736183,,,0.09406756074797175,2.1839610220686274,0.015138549030145113,0.07260128880613774,0.020597426675099274
2006-05-31,0.03795327478321032,0.04520233091967049,0.03830407070593677,0.03691902974792787,0.0801676256121138,0.1702841715261309,0.3555274263959458,0.059706961669632796,0.2047755232642197,0.814749371733982,1.0318948181787229,0.7122392457659238,0.9849179948600438,0.7048199435948517,,,0.06860555386036707,1.9345458414324148,0.0004331156698470588,0.029522892289923587,0.0003136213943375206
2006-06-30,4.303400687084959e-05,0.002284730131377635,0.0,0.0054212886182859795,0.001471101288653059,0.12048847157172933,0.3086821295891533,0.019179488966457325,0.10685182216263672,0.9723950334539321,1.2842042383962327,0.8330520381996309,1.290040295902609,0.8324060790119662,,,0.05417837087804236,1.6656726769476773,0.0,0.013907681290910856,2.8428527072319786e-05
2006-07-31,0.0006402580841564422,0.005875175988611239,0.0,0.002675263130942182,0.008599876468922692,0.08652758203220584,0.17582117726747304,0.01210214716789484,0.03224326046665171,0.9846906471465869,1.513017349301115,0.8610287810895514,1.4421220276141213,0.8664682243636869,,,0.045089030385342746,1.4697242899202343,0.0,0.010436401669575397,2.4865714319462813e-05
2006-08-31,8.023125718490492e-05,0.0008384967429590456,0.0,0.0031593735162762874,0.011228491989541983,0.10175742855928405,0.05006317848178277,0.008727570957821642,0.01164657002762845,0.9082659901269486,1.361540564346329,0.7577532522073209,1.2566681994786826,0.6981420084235307,,,0.03900139430008471,1.361864955894148,0.0,0.00867373048082067,2.3191712481077526e-05
2006-09-30,0.0,0.0011253755489966525,0.0,0.011669456748467684,0.0,0.08879354208794887,0.016210683139329277,0.0071520897635935264,0.004622803717933991,0.7226235091789482,1.1432182722389286,0.5612590145169122,1.0359953951565013,0.5632492773996579,,,0.03480466732333176,1.3143357340712403,0.0,0.007287725273159547,2.2800787613109184e-05
2006-10-31,0.022776591895913183,0.03398485697987273,0.024508867937841905,0.03248305665231214,0.035164182440224866,0.059947699681449605,0.030804856933824155,0.03393126079927175,0.022945572245359095,0.41625472057308616,0.6905682270200105,0.3715084571924517,0.6530552507291739,0.31783717527434974,,,0.03133522237440001,1.308775097764968,0.0002956724030196078,0.006734853009899845,0.00040158098672011996
2006-11-30,0.008081980088609553,0.024284382044908792,0.006254713621285603,0.03256675621493699,0.04129076445911676,0.043458811439237785,0.028751708456732698,0.01886248388428906,0.022161952476176458,0.30444613933246695,0.43300096170161073,0.20020518666834966,0.3755557137939729,0.18300739809134559,,,0.028768103479416475,1.3095878142170796,0.0,0.005864404464358868,0.0003343083359680811
2006-12-31,0.09892321538052871,0.14313928027496353,0.14240910619176336,0.1050861368483808,0.1536496260862883,0.03194764917793404,0.03525050722359093,0.09456471919040735,0.03685937240789861,0.2124041816917772,0.27016650526891584,0.13598001102152774,0.2204368499462029,0.12253202020712156,,,0.027904469732090983,1.357613400076791,0.0044841328236078495,0.006478777801853067,0.0029325878046842445
2007-01-31,0.04234865202179321,0.059530997881515973,0.051838043157296974,0.03952755368679288,0.06600431383063715,0.026471839004887008,0.04904759948424667,0.05538397898089981,0.04118701697847708,0.16688166213112626,0.3163698761425926,0.14296974452369746,0.2153009429202655,0.1278941564514216,,,0.026348065983949807,1.4407667623915348,0.003529059851662745,0.005275823228898031,0.00039255642036273427
2007-02-28,0.12838839809773572,0.23623184856173934,0.16464470806789105,0.14548476529765772,0.2306701698507803,0.06705076534567021,0.08319979130697121,0.11440410956668866,0.08671346082197202,0.22875528494501277,0.29682446073416463,0.18745404489088244,0.27811376717422254,0.16828544179763827,,,0.02673433938482196,1.546307690648817,0.005938231025635288,0.007092024767565276,0.005115805834596238
2007-03-31,0.06094085000047342,0.07219531113210685,0.07586089762674303,0.0773170989541492,0.049197830965630185,0.14044660604230857,0.16496227420969978,0.04852833070985889,0.13351935599545978,0.589390604367894,0.6806725458194988,0.403205239660691,0.5805161140244407,0.3811417325396747,,,0.026599821891061963,1.5197782342868318,0.0030042839441019567,0.004478673026629811,0.002136203068177678
2007-04-30,0.049393948034267623,0.07318142860491107,0.047860871027412114,0.07167497905870486,0.06808941990850167,0.11208336344472696,0.1343702862799928,0.04076463226882949,0.1062959483720615,0.48516136713509067,0.854360374936528,0.5184386343898858,0.7909092266162252,0.505061391041851,,,0.025231112293596866,1.4271123690302034,0.002856037024917644,0.004583284771619711,0.002664978272452373
2007-05-31,0.0010986107395470396,0.005883837307903853,0.0004042956551702928,0.01492489644786234,0.008932282481116471,0.13005156000735868,0.07562629311065643,0.0032651235284024463,0.03627999356863807,0.8860123875463501,1.3633740326355848,0.7416719299217742,1.1708815389103835,0.7281601630560192,,,0.023776536704501965,1.326629415682044,0.0,0.0036084866577565976,4.5981132614883626e-05
